id,smiles
CHEMBL2324083,COc1ccccc1C1=NO[C@@H](Cc2ccccc2)C1
CHEMBL1504089,COc1cccc(-c2noc(-c3cccs3)n2)c1
CHEMBL1327169,Cc1cc(NC(=O)c2cccc(F)c2)ncc1NC(=O)c1ccco1
CHEMBL1582048,CCCOc1ccc(-c2nnc(-c3cccs3)o2)cc1
CHEMBL2164475,CC(C)n1ccc2c(Oc3ccccc3N)ncnc12
CHEMBL2164469,CC(C)=CCn1ccc2c(Oc3ccc(N)cc3)ncnc12
CHEMBL3198494,Nc1c(Cl)ncnc1N/N=C/c1ccc(O)cc1
CHEMBL1430096,COCCn1c(C)cc(C2=NN=C(NC3CC3)SC2)c1C
CHEMBL1331520,O=C1c2ccccc2S(=O)(=O)N1Cc1nc2ccccc2s1
CHEMBL1496651,Cc1cccc(C(=O)O/N=C(\N)c2ccccn2)c1
CHEMBL1521960,CN1/C(=C\C=C\C2=[N+](C)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2ccccc21
CHEMBL1337186,O=C(Nc1cccc(O)c1)C(=O)Nc1ccccn1
CHEMBL1518672,CC1CCN(c2nc3ccc(C(=O)O)cc3s2)CC1
CHEMBL1354361,Cc1ccnc(NC(=O)c2ccc(OCC3CCCO3)cc2)c1
CHEMBL585656,CC(=O)N(Cc1ccc(F)cc1)C1=C(NCCc2ccccc2)C(=O)c2ccccc2C1=O
CHEMBL1403324,O=C(CN1C(=O)c2ccccc2S1(=O)=O)N1CCc2ccccc21
CHEMBL1611128,Clc1ccc(-n2ncc3c(N4CCCCCC4)ncnc23)cc1
CHEMBL373137,COc1cc(C2C(C#N)=C(N)Oc3cc(N(C)C)ccc32)cc2c1OCO2
CHEMBL1401969,Cc1ccc2[nH]c(=O)c(C(=O)/C=C/c3ccccc3Cl)c(-c3ccccc3)c2c1
CHEMBL1504484,C/C(=N\NC(=O)c1cccc([N+](=O)[O-])c1)c1ccccn1
CHEMBL1600399,COC(=O)C1=C(CN2CCCc3ccccc32)NC(=O)NC1c1ccc(F)cc1
CHEMBL1427791,Cc1cc2nc(NCCCO)n(CC(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c2cc1C
CHEMBL363657,COc1ccc(CNC(=O)c2ccc([N+](=O)[O-])o2)cc1
CHEMBL1410813,COc1ccc(/C=N/NC(=O)c2n[nH]c3c2CCC3)cc1O
CHEMBL1576870,CC(C)(C)c1ccc(-c2noc(CCC(N)=O)n2)cc1
CHEMBL1579491,CC(=O)c1ccc(-c2nc3c4ccccc4ccn3c2C(C)=O)o1
CHEMBL1579418,COc1cc(NC(=O)c2cccc3c2C(=O)N(Cc2cccnc2)C3)cc(OC)c1OC
CHEMBL1491842,CCOc1ccc(NC(=O)c2ccc([N+](=O)[O-])o2)cc1
CHEMBL1172202,CCOc1ccc(N(CC(=O)Nc2ccccc2Br)S(C)(=O)=O)cc1
CHEMBL1589625,Cc1n[nH]c2c1C(c1c(C)nn(-c3ccccc3)c1Cl)C(C#N)=C(N)O2
CHEMBL1578584,CCOc1ccc(-c2nc(CSCC(=O)NCc3ccco3)c(C)o2)cc1
CHEMBL1566033,Cc1oc2cc3c(C(=O)OCCN(C)C)c(C)oc3cc2c1C(=O)OCCN(C)C
CHEMBL42529,CN(C)c1ncnc2c1ncn2C1OC(CO)C(O)C1O
CHEMBL1410454,COc1cc(OC)cc(-c2cc3nc(C)c(CCC(=O)O)c(C)n3n2)c1
CHEMBL1170624,COc1ccc2ccccc2c1C(=O)/C=C/c1cccnc1
CHEMBL1407693,Cc1oc(-c2ccccc2Cl)nc1CSCC(=O)N1CCCC1
CHEMBL1557774,O=C(NC1CCCCCC1)c1ccc([N+](=O)[O-])o1
CHEMBL1309478,Cc1csc(NC(=O)c2sc3nc(-c4cccs4)ccc3c2N)n1
CHEMBL1333995,CN(C)c1ccc(-c2nc(O)c3ccccc3n2)cc1
CHEMBL1388611,O=c1oc(Nc2ccc(F)cc2)nc2ccccc12
CHEMBL1967151,Fc1ccc(/C=N/Nc2nccnc2Cl)cc1
CHEMBL1432448,O=C1/C(=C\c2ccc([N+](=O)[O-])cc2)CCc2ccccc21
CHEMBL1349863,COc1cc(SC)ccc1C(=O)Nc1ncc(C)s1
CHEMBL1332728,CC(=O)Oc1ccc(-c2nc(-c3cccnc3)no2)cc1
CHEMBL1571615,O=C(Nc1nccs1)c1cc2c(s1)CCCCC2
CHEMBL1308451,Cc1ccc(C(=O)CSc2nnnn2C(C)C)c(C)c1
CHEMBL514612,COc1ccccc1-c1noc(-c2ccccc2)n1
CHEMBL1544685,Cc1csc(NC(=O)c2cn3ccccc3n2)n1
CHEMBL3194985,N/C(=N\N=C\c1ccc(O)cc1)c1nonc1N
CHEMBL1502192,Nc1ccc(-c2nc3ccc(N)cc3s2)cc1
CHEMBL1399980,COc1cccc(NC(=O)c2cnn(-c3ccccc3)c2C)c1
CHEMBL2324071,CCc1ccc(C[C@H]2CC(c3ccc(Cl)cc3)=NO2)cc1
CHEMBL460501,COc1ccc2nc(-c3ccccc3OCc3ccccc3)sc2c1
CHEMBL4167749,CCC(=O)Nc1ccc(-c2c[nH]c3ncnc(N[C@H](C)c4ccccc4)c23)cc1
CHEMBL1338533,Clc1c(CSc2nc3ccccc3o2)nc2ccccn12
CHEMBL1966921,COc1ccc(/C=N/NC(=O)c2nonc2C)cc1
CHEMBL2164464,C=C=Cn1ccc2c(Oc3ccc(N)cc3)ncnc12
CHEMBL1504575,O=C(Nc1ccc(NC(=O)c2ccco2)nc1)c1ccccn1
CHEMBL1334514,NC(=NOCc1ccc([N+](=O)[O-])cc1)c1ccccn1
CHEMBL1331514,Cc1ccc(-c2nnc(SCC(=O)Nc3ccccc3F)o2)cc1
CHEMBL1360977,COc1ccc(NC(=O)c2ccccn2)cc1
CHEMBL1417974,Cc1ccc2nc(-c3cccc(N)c3)oc2c1
CHEMBL1501014,CC(C)(C)C(=O)N1CCc2cc(-c3csc(N)n3)ccc21
CHEMBL2324065,COc1ccc(C[C@@H]2CC(c3ccc(Cl)cc3)=NO2)cc1
CHEMBL2324073,CC(C)c1ccc(C[C@H]2CC(c3ccc(Cl)cc3)=NO2)cc1
CHEMBL2324070,CCc1ccc(C[C@@H]2CC(c3ccc(Cl)cc3)=NO2)cc1
CHEMBL2324075,Clc1ccc(C2=NO[C@@H](Cc3cccc4ccccc34)C2)cc1
CHEMBL2324074,Clc1ccc(C2=NO[C@H](Cc3cccc4ccccc34)C2)cc1
CHEMBL2324064,COc1cccc(C[C@H]2CC(c3ccc(Cl)cc3)=NO2)c1
CHEMBL2324060,COc1ccc(C[C@@H]2CC(c3ccc(OC)cc3)=NO2)cc1
CHEMBL2324059,COc1ccc(C2=NO[C@@H](Cc3cccc(OC)c3)C2)cc1
CHEMBL2324055,COc1ccc(C2=NO[C@@H](Cc3ccc(F)cc3)C2)cc1
CHEMBL2324081,c1ccc(C[C@H]2CC(c3ccc4ccccc4c3)=NO2)cc1
CHEMBL2324079,c1ccc(C[C@H]2CC(c3cccc4ccccc34)=NO2)cc1
CHEMBL2324100,Oc1ccc(C2=NO[C@@H](Cc3ccccc3)C2)cc1
CHEMBL4159505,CN(C)CCn1cc(-c2cccc(O)c2)c2c(N)ncnc12
